customerID,Churn,Value_at_Risk
4735-BJKOU,0,806.0
0274-JKUJR,0,411.95
5740-YHGTW,0,6828.5
8917-SZTTJ,0,1179.0
1696-MZVAU,0,984.75
7359-WWYJV,0,8240.4
0375-HVGXO,1,34.7
4906-ZHGPK,0,3817.8
8593-WHYHV,1,255.89999999999998
3795-GWTRD,0,4759.65
1298-PHBTI,0,6020.8
6223-DHJGV,0,867.3
6961-MJKBO,0,961.15
6097-EQISJ,1,6761.7
4423-YLHDV,1,2192.4
8158-WPEZG,0,392.15
0107-YHINA,1,99.75
4918-FYJNT,0,4974.75
0727-BNRLG,0,6737.85
4854-CIDCF,0,221.54999999999998
8640-SDGKB,1,297.6
3280-MRDOF,0,2073.0
6435-SRWBJ,0,413.75
9964-WBQDJ,0,1732.3999999999999
6303-KFWSL,0,1602.25
1702-CCFNJ,0,3190.2000000000003
8932-CZHRQ,0,5219.0
0386-CWRGM,0,892.4
5515-RUGKN,0,438.0
0404-AHASP,0,1418.3999999999999
7279-NMVJC,0,338.29999999999995
2081-VEYEH,0,323.85
6407-UTSLV,0,167.6
4116-TZAQJ,1,668.25
9060-HJJRW,0,2876.4
2587-YNLES,0,120.60000000000001
7398-SKNQZ,0,284.70000000000005
5935-FCCNB,0,1601.4
1958-RNRKS,0,1497.0
5136-RGMZO,0,2202.5499999999997
8345-MVDYC,0,3674.2500000000005
8226-BXGES,0,5724.8
3877-JRJIP,1,59.85
8375-DKEBR,1,69.6
9705-IOVQQ,0,6039.0
1015-OWJKI,0,19.05
7511-YMXVQ,1,408.59999999999997
2040-XBAVJ,0,8240.4
7551-JOHTI,1,19.5
8887-IPQNC,0,309.75
8646-JCOMS,0,5976.3
9804-ICWBG,1,69.9
1222-KJNZD,0,816.0
0106-GHRQR,0,1142.4
5318-IXUZF,1,174.3
3768-VHXQO,0,1664.95
8952-WCVCD,0,4282.45
2418-TPEUN,0,1108.8
3963-RYFNS,0,8384.4
3198-VELRD,1,254.25
8540-ZQGEA,0,1082.7
1320-REHCS,0,5759.0
4137-JOPHL,0,4485.0
9436-ZBZCT,1,1259.3
7801-CEDNV,0,1314.9
2057-BOYKM,0,6955.2
3658-QQJYD,0,4606.599999999999
1803-BGNBD,0,651.5999999999999
0134-XWXCE,0,3293.3999999999996
6950-TWMYB,0,4317.3
5848-FHRFC,0,1363.4
2243-FNMMI,0,388.0
2511-MORQY,0,2745.0
5356-KZCKT,0,1418.1
9470-XCCEM,0,3137.75
6519-CFDBX,0,90.8
3902-MIVLE,0,4769.1
0409-WTMPL,0,6417.700000000001
8763-KIAFH,0,554.85
3669-WHAFY,0,8175.650000000001
3055-VTCGS,0,3688.6499999999996
3144-KMTWZ,0,6620.75
7279-BUYWN,1,4641.2
7156-MHUGY,1,1176.5
7198-GLXTC,1,158.0
2007-QVGAW,0,1315.8000000000002
5207-PLSTK,0,48.75
2307-FYNNL,0,7088.25
5605-XNWEN,0,1800.0
2155-AMQRX,0,1537.2
6181-AXXYF,0,1782.0
5091-HFAZW,0,182.3
0516-VRYBW,1,362.7
2519-LBNQL,0,6261.0
8623-ULFNQ,0,1717.3
8380-PEFPE,1,71.65
5687-DKDTV,1,81.4
1568-LJSZU,0,6269.6
7530-HDYDS,1,3201.5
7789-HKSBS,0,4418.400000000001
7416-CKTEP,0,1117.2
2586-CWXVV,0,1641.6
3096-IZETN,1,937.1999999999999
2348-KCJLT,0,2706.0
8401-EMUWF,0,2914.8
4193-IBKSW,0,1782.0
5377-NDTOU,0,6464.55
5922-ABDVO,1,1703.3500000000001
2474-LCNUE,0,1693.95
0839-QNXME,0,582.0
3506-OVLKD,0,917.0
9172-ANCRX,1,987.0
6650-VJONK,0,43.85
2178-PMGCJ,0,1533.4
7492-TAFJD,0,269.84999999999997
2773-MADBQ,0,1911.6000000000001
6016-LVTJQ,0,702.0999999999999
7860-KSUGX,0,4640.400000000001
8966-KZXXA,0,903.6
6910-HADCM,1,76.35
4816-LXZYW,1,1820.45
9606-PBKBQ,1,2720.0
5149-QYTTU,0,6755.650000000001
2070-XYMFH,0,1825.05
2085-BOJKI,0,1643.0500000000002
0817-HSUSE,0,75.5
5442-PPTJY,0,236.39999999999998
1927-QEWMY,0,1476.0
1663-MHLHE,0,19.2
5663-QBGIS,0,7081.2
4450-MDZFX,0,4461.0
6701-DHKWQ,0,3132.35
7554-AKDQF,0,273.9
3536-IQCTX,1,2729.6
4911-BANWH,1,2683.0499999999997
8496-EJAUI,1,1403.1499999999999
0794-YVSGE,0,1461.6000000000001
5423-BHIXO,0,1734.4
6908-VVYHM,0,5892.25
2959-EEXWB,0,2290.5
1839-UMACK,0,1052.1000000000001
3030-YDNRM,0,598.8
7321-KKSDU,0,656.0
3402-XRIUO,0,1398.1
3132-TVFDZ,1,2556.4500000000003
8286-AFUYI,0,47.95
8080-DDEMJ,1,45.1
8356-WUAOJ,0,45.0
6365-MTGZX,1,2304.0
1349-WXNGG,1,20.05
8058-DMYRU,0,4862.7
9350-ZXYJC,0,101.2
6990-YNRIO,1,7062.25
8958-JPTRR,0,1360.8
6959-GQEGV,0,3417.75
3173-WSSUE,0,1398.7
1265-HVPZB,0,3917.6000000000004
4115-UMJFQ,0,2466.75
7369-TRPFD,0,357.2
1098-KFQEC,0,1067.0
7190-XHTWJ,0,733.4
0621-TWIEM,1,455.5
3537-RYBHH,0,3170.15
2485-ITVKB,1,70.2
3669-OYSJI,1,46.2
1612-EOHDH,1,45.15
6702-OHFWR,1,43.3
5296-BFCYD,0,924.6
4510-PYUSH,1,2171.7
9359-JANWS,0,3828.5
7517-SAWMO,1,1390.8
4143-HHPMK,1,4438.2
3279-DYZQM,0,1380.95
7054-LGEQW,1,45.95
0523-VNGTF,0,2626.0
9575-IWCAZ,0,150.60000000000002
7105-MXJLL,0,1578.2
7064-FRRSW,0,4752.0
7940-UQQUG,0,6681.6
0923-PNFUB,1,251.25
3961-SXAXY,0,44.05
7010-BRBUU,0,1735.2
3566-HJGPK,0,45.55
3062-ICYZQ,0,4783.8
9938-PRCVK,0,807.6999999999999
0973-KYVNF,0,5086.8
5129-HHMZC,0,3717.35
9637-CDTKZ,0,8215.199999999999
3946-JEWRQ,0,4474.400000000001
7873-CVMAW,0,6375.599999999999
0463-WZZKO,0,62.25
3494-JCHRQ,1,70.05
6474-FVJLC,1,172.0
4524-QCSSM,0,1160.8999999999999
5832-EXGTT,0,1745.8000000000002
8840-DQLGN,1,3517.5
2039-JONDJ,0,1497.15
7217-JYHOQ,0,1687.1999999999998
6695-FRVEC,0,4046.7999999999997
4547-LYTDD,1,1162.4
9894-QMIMJ,0,1283.3999999999999
8069-YQQAJ,0,435.40000000000003
6770-XUAGN,1,21.0
4193-ORFCL,1,45.1
1636-NTNCO,0,203.8
3466-WAESX,0,1105.6
9281-PKKZE,0,2021.7
3638-VBZTA,0,5882.0
7459-IMVYU,0,2658.1
7776-QWNFX,1,1512.0
6689-TCZHQ,1,394.75
8563-OYMQY,0,1546.15
0754-EEBDC,0,79.6
5777-ZPQNC,0,241.79999999999998
1951-IEYXM,0,6523.2
3318-NMQXL,0,276.0
3143-ILDAL,1,5289.2
1022-RKXDR,0,1018.85
2361-FJWNO,0,1440.0
2272-UOINI,0,549.5
8232-UTFOZ,0,1376.55
3750-YHRYO,0,144.54999999999998
6637-KYRCV,0,152.5
5668-MEISB,0,7639.2
0129-QMPDR,0,902.0
7188-CBBBA,0,6207.5
5356-CSVSQ,0,193.79999999999998
3221-CJMSG,0,1226.4
4720-VSTSI,1,3731.2
3219-JQRSL,0,6415.2
2801-NISEI,0,1318.8000000000002
3946-MHCZW,1,50.9
4623-ZKHLY,0,449.9
6732-VAILE,0,6016.5
8201-AAXCB,0,1508.75
7696-CFTAT,0,732.6
1845-CSBRZ,0,1877.6999999999998
2123-VSCOT,0,4253.9
6651-AZVTJ,1,4890.2
4566-GOLUK,1,5045.45
2484-DGXPZ,1,606.0500000000001
2018-QKYGT,0,81.05
2792-VPPET,0,61.5
7409-JURKQ,0,5925.4
3247-MHJKM,0,20.2
1964-SVLEA,0,394.0
4587-NUKOX,1,237.29999999999998
7297-DVYGA,0,1012.35
2239-CGBUZ,0,3085.5
0854-UYHZD,0,254.15
7243-LCGGZ,0,20.9
8267-KFGYD,0,21.05
4890-VMUAV,0,4504.5
9261-WDCAF,0,163.95
3764-MNMOI,0,883.1999999999999
7442-YGZFK,0,49.8
0420-BWTPW,1,204.0
8229-BUJHX,0,1455.5
7449-HVPIV,0,4972.0
5504-WSIUR,0,6317.5
8183-ONMXC,1,161.5
8466-PZBLH,0,7008.2
9614-RMGHA,1,5970.25
8735-IJJEG,0,702.8000000000001
0564-MUUQK,0,1910.0
5054-IEXZT,1,75.35
5834-ASPWA,1,75.45
0701-RFGFI,0,4674.6
0019-EFAEP,0,7293.599999999999
5619-PTMIK,0,2442.6
3737-XBQDD,0,2036.3999999999999
5882-CMAZQ,0,171.25
5846-QFDFI,0,2923.7999999999997
4445-KWOKW,0,2526.2999999999997
3511-APPBJ,0,2298.85
7967-HYCDE,0,565.6
2430-RRYUW,0,3616.7999999999997
3948-XHGNA,1,1189.1999999999998
3723-BFBGR,0,1315.1999999999998
0565-IYCGT,1,5423.4
5447-WZAFP,0,5315.9
5110-CHOPY,0,3216.0
5445-UTODQ,1,567.6999999999999
4425-OWHWB,0,387.0
7892-QVYKW,0,1968.8
9675-ICXCT,0,5817.599999999999
1024-VRZHF,1,824.45
4703-MQYKT,0,411.6
9497-QCMMS,1,93.55
5692-ICXLW,0,2811.7000000000003
0602-DDUML,0,3975.75
2208-MPXIO,0,900.0
1960-UYCNN,0,952.5
0348-SDKOL,1,5921.799999999999
3190-FZATL,0,279.3
7336-RLLRH,0,2182.95
4373-MAVJG,1,1272.6000000000001
8901-HJXTF,1,350.4
7710-JSYOA,0,6437.7
5419-KLXBN,1,2228.75
3424-NMNBO,1,6313.299999999999
9885-MFVSU,0,1622.25
4514-GFCFI,1,1356.0
0607-MVMGC,0,3543.75
3365-SAIGS,0,1420.35
9828-AOQLM,1,45.7
8022-BECSI,0,431.20000000000005
8000-REIQB,1,69.95
9993-LHIEB,0,4545.95
0266-CLZKZ,0,7078.55
7615-ESMYF,1,89.2
3858-VOBET,1,1723.8500000000001
7020-OZKXZ,0,679.5
3977-QCRSL,0,100.75
0017-DINOC,0,2440.8
1447-PJGGA,1,5429.25
8565-CLBZW,1,2156.3999999999996
9139-WQQDY,1,4922.05
0224-HJAPT,1,235.75
8086-OVPWV,1,160.4
9430-FRQOC,1,348.4
7639-OPLNG,0,5547.5
3074-GQWYX,1,379.5
1492-QGCLU,0,4542.1
6845-RGTYS,1,4641.25
7328-OWMOM,0,623.1
4418-LZMSV,0,803.4
5155-AZQPB,0,1397.2
8861-HGGKB,1,864.5
1087-GRUYI,0,775.1999999999999
7065-YUNRY,1,45.3
7694-VLBWQ,1,6974.7
2546-KZAAT,0,3920.8
0181-RITDD,0,6705.3
5989-PGKJB,0,1380.0
4795-KTRTH,1,405.0
8272-ONJLV,0,1148.4
1488-PBLJN,0,8413.199999999999
0308-GIQJT,0,7508.25
3778-FOAQW,0,483.59999999999997
4452-ROHMO,0,294.0
6481-OGDOO,1,6070.2
3090-LETTY,0,121.9
5349-AZPEW,0,125.25
3753-TSEMP,1,1322.25
8305-VHZBZ,1,20.2
9720-JJJOR,0,2472.2999999999997
8100-HZZLJ,0,2749.85
8775-ERLNB,0,74.3
8309-IEYJD,0,70.6
9172-JITSM,1,2360.7999999999997
6298-QDFNH,1,1745.6999999999998
7398-HPYZQ,0,6429.05
3546-GHEAE,0,136.15
7361-YPXFS,0,1804.6000000000001
6557-BZXLQ,0,1114.4
2550-QHZGP,0,136.5
7519-JTWQH,0,7624.5
2538-OIMXF,0,24.7
8543-MSDMF,0,232.20000000000002
9961-JBNMK,1,2032.8
1170-SASML,0,5892.6
4872-JCVCA,0,3379.6
5346-BZCHP,0,1338.6
2038-LLMLM,0,4984.799999999999
6173-ITPWD,1,3917.45
9734-UYXQI,1,98.8
1216-BGTSP,0,4880.25
4138-NAXED,0,4131.0
2189-UXTKY,1,1742.4
0744-BIKKF,0,6238.8
7483-IQWIB,0,3439.15
5248-KWLAR,0,6414.849999999999
4958-GZWIY,1,340.90000000000003
7996-MHXLW,0,1659.8999999999999
7833-PKIHD,0,3896.4
7061-OVMIM,0,586.5
5153-RTHKF,0,2901.8999999999996
1852-QSWCD,0,1587.2
4832-VRBMR,0,6704.75
9079-LWTFD,0,4735.25
6356-ELRKD,1,95.6
8624-GIOUT,1,2927.75
3392-EHMNK,0,6304.7
5986-WWXDV,0,754.6500000000001
3061-BCKYI,0,278.59999999999997
6179-GJPSO,1,4650.45
7901-TBKJX,0,5658.8
7228-PAQPD,0,827.4
3177-LASXD,1,71.35
7746-QYVCO,0,893.6
5804-HYIEZ,0,7423.5
9919-FZDED,0,6055.2
5934-TSSAU,0,1731.8999999999999
3486-KHMLI,0,518.6999999999999
4897-QSUYC,1,20.15
1084-UQCHV,1,69.75
8290-YWKHZ,1,2982.4
2955-BJZHG,1,1374.4499999999998
3806-DXQOM,1,134.6
6784-XYJAE,0,2008.8
3933-DQPWX,0,1985.0000000000002
6661-EIPZC,0,1416.0
8957-THMOA,0,1007.4999999999999
2251-PYLPB,0,5727.599999999999
5555-RNPGT,0,248.0
1057-FOGLZ,0,353.7
9300-RENDD,1,79.95
0761-AETCS,1,19.3
8087-LGYHQ,0,846.4499999999999
4137-BTIKL,0,181.5
2190-BCXEC,0,3154.0
6227-FBDXH,0,6865.5
2153-MREFK,1,3670.4
2911-WDXMV,0,1449.8999999999999
7206-PQBBZ,0,772.2
3106-ULWFW,1,681.6
0925-VYDLG,1,225.75
4547-FZJWE,0,3269.75
7422-WNBTY,0,3080.5499999999997
0842-IWYCP,0,2067.7000000000003
3521-HTQTV,0,887.4000000000001
3744-ZBHON,0,60.599999999999994
3373-DIUUN,0,637.5
8383-SGHJU,0,1960.2
7607-QKKTJ,0,4275.0
7707-PYBBH,0,2476.0
8984-HPEMB,0,8424.15
4349-GFQHK,1,54.35
4139-DETXS,0,4640.400000000001
9779-DPNEJ,0,1763.3000000000002
9805-FILKB,0,929.1999999999999
5793-YOLJN,0,1155.0
0673-IGUQO,0,20.45
4123-FCVCB,0,910.1999999999999
8819-IMISP,0,2493.9500000000003
7802-EFKNY,1,124.75
8311-UEUAB,0,5058.5
5858-EAFCZ,0,44.45
8035-BUYVG,1,1694.0
1163-ONYEY,0,3056.5499999999997
9787-XVQIU,1,75.3
8945-MUQUF,1,4834.8
5656-MJEFC,0,2022.3
6082-OQFBA,0,451.95
8051-HJRLT,1,70.55
8974-OVACP,0,20.15
4010-YLMVT,0,5969.599999999999
1379-FRVEB,0,1365.0
8612-GXIDD,0,304.79999999999995
6288-CHQJB,0,3777.3
8160-HOWOX,0,467.94999999999993
3023-GFLBR,1,2842.9500000000003
6648-INWPS,0,322.4
4223-BKEOR,0,1361.85
4079-VTGLK,0,2245.5
1763-WQFUK,0,151.5
1391-UBDAR,0,801.9000000000001
8894-JVDCV,0,7133.099999999999
2023-VQFDL,0,342.0
1345-GKDZZ,0,117.30000000000001
2014-MKGMH,0,4650.599999999999
5628-FCGYG,0,1766.1
2560-WBWXF,0,1642.1999999999998
0248-IPDFW,0,50.1
7978-DKUQH,0,1864.9999999999998
4335-UPJSI,0,474.0
0524-IAVZO,1,2550.0
2737-YNGYW,1,161.1
1784-EZDKJ,0,5446.8
9297-FVVDH,0,4816.5
8007-YYPWD,0,375.75
7101-HRBLJ,0,6026.400000000001
5159-YFPKQ,1,151.6
6635-CPNUN,0,2704.7999999999997
4021-RQSNY,1,2856.5
5453-YBTWV,0,7077.0
5039-LZRQT,0,262.59999999999997
2931-VUVJN,0,5548.95
9061-TIHDA,1,1238.25
8699-ASUFO,1,520.8000000000001
6418-PIQSP,0,5022.0
8220-OCUFY,0,1265.25
3995-WFCSM,0,121.7
1895-QTKDO,0,43.95
2038-OEQZH,0,344.2
1178-PZGAB,0,384.75
7927-AUXBZ,1,2554.5
2626-VEEWG,0,1299.8
2878-RMWXY,0,7390.8
1657-DYMBM,0,1054.6999999999998
7311-MQJCH,0,97.75
7375-WMVMT,0,6780.5
1136-XGEQU,0,4207.5
2530-FMFXO,0,5779.2
6844-DZKRF,0,100.4
4695-WJZUE,1,177.1
7619-ODSGN,1,1314.0
5970-GHJAW,0,917.6999999999999
8879-XUAHX,0,8253.75
3689-MOZGR,0,904.8
4195-PNGZS,0,1687.05
5003-XZWWO,0,5978.2
3988-RQIXO,1,91.3
7622-FWGEW,0,4796.400000000001
6922-NCEDI,0,1187.2
2514-GINMM,1,79.5
9891-NQDBD,0,715.4
6131-IUNXN,0,383.8
8548-AWOFC,0,4214.1
9798-DRYDS,0,1053.15
8532-UEFWH,0,1339.0
6296-DDOOR,0,1105.8
7951-VRDVK,0,3090.6
5931-FLJJF,1,490.69999999999993
4815-YOSUK,0,7552.8
2659-VXMWZ,1,7457.099999999999
0380-NEAVX,0,3394.8999999999996
3207-OYBWH,1,5429.25
4285-GYRQC,1,603.75
7216-EWTRS,1,100.8
4365-MSDYN,0,156.4
7036-TYDEC,0,7176.0
5802-ADBRC,0,5220.0
8076-FEZKJ,0,195.0
5197-YPYBZ,0,303.0
8337-MSSXB,1,1208.2
4312-GVYNH,0,3489.5
8495-LJDFO,0,6972.8
0839-JTCUD,0,5933.400000000001
5494-WOZRZ,0,5822.0
1302-UHBDD,0,1799.0
2234-EOFPT,0,5713.2
8619-IJNDK,0,4547.55
8378-LKJAF,0,3843.7000000000003
8182-BJDSI,1,2518.6
2528-HFYZX,1,1299.65
1153-GNOLC,0,1290.3
3298-QEICA,0,795.8000000000001
0788-DXBFY,0,1133.9
3597-YASZG,0,7311.5
3496-LFSZU,0,282.0
5242-UOWHD,0,915.7500000000001
2482-CZGBB,1,700.0
6479-SZPLM,0,700.1999999999999
8097-VBQTZ,0,3774.6000000000004
4500-HKANN,0,1373.1000000000001
9917-KWRBE,0,3212.35
3420-ZDBMA,0,357.25
2212-LYASK,0,1237.95
1393-IMKZG,0,95.85
8069-RHUXK,0,2391.9
3398-GCPMU,0,6447.599999999999
2908-WGAXL,0,1397.2
3378-AJRAO,0,1093.4
1013-QCWAM,0,6652.8
0866-QLSIR,1,2189.6000000000004
6050-FFXES,0,7269.15
7181-BQYBV,1,102.45
0362-RAOQO,0,786.0
9554-DFKIC,0,1633.5
5527-ACHSO,0,775.5
0829-DDVLK,0,301.5
1399-UBQIU,0,762.8499999999999
1813-JLKWR,0,1267.2
0336-PIKEI,0,5356.8
7322-OCWHC,0,6699.599999999999
9537-VHDTA,0,51.2
4957-TIALW,0,983.9999999999999
2054-PJOCK,0,4833.0
9150-HEPMB,0,2951.2000000000003
9030-QGZNL,0,166.8
6204-IEUXJ,1,240.29999999999998
3126-WQMGH,0,2555.35
4529-CKBCL,1,160.4
2506-CLAKW,1,588.9000000000001
7176-WRTNX,0,8046.5
1583-IHQZE,1,1355.4
5732-IKGQH,0,5431.400000000001
9239-GZHZE,0,8182.8
7205-BAIAD,0,824.0
0151-ONTOV,1,70.9
4140-MUHUG,1,260.54999999999995
0093-EXYQL,0,3662.0
8064-RAVOH,0,49.85
0219-QAERP,0,594.0
0320-JDNQG,1,2296.5499999999997
7180-PISOG,1,74.5
9168-INPSZ,0,4582.6
3571-RFHAR,1,7094.75
0015-UOCOJ,0,337.40000000000003
5334-AFQJB,0,1807.2
2754-SDJRD,0,801.2
9578-VRMNM,1,1043.2
1587-FKLZB,1,6567.0
6140-QNRQQ,1,71.55
8963-JLGJT,0,167.7
4307-KTUMW,1,4976.700000000001
1465-LNTLJ,0,515.2
5440-FLBQG,1,7479.6
2135-DQWAQ,0,426.5
4056-QHXHZ,0,7736.400000000001
7470-MCQTK,1,633.75
7488-MXJIV,1,342.6
7401-JIXNM,0,4930.2
9339-FIIJL,0,6188.400000000001
2027-FECZV,1,1280.4
2672-DZUOY,1,25.15
4706-DGAHW,0,45.2
3870-MQAMG,1,5958.9
6670-MFRPK,0,5464.8
6177-PEVRA,0,2664.0
4800-CZMPC,1,4956.0
4813-HQMGZ,0,722.0
7579-KKLOE,0,6478.75
7377-DMMRI,1,95.6
8402-EIVQS,0,6760.3
4947-DSMXK,0,3321.8
7245-NIIWQ,0,209.54999999999998
0002-ORFBO,0,590.4
3324-OIRTO,0,7430.150000000001
5414-OFQCB,0,5155.650000000001
4967-WPNCF,0,4586.400000000001
8552-OBVRU,0,5016.0
8499-BRXTD,0,361.8
9154-QDGTH,0,4484.9
8197-BFWVU,0,6714.0
2577-GVSIL,0,2570.75
9367-OIUXP,0,82.8
6770-UAYGJ,0,1237.25
6463-HHXJR,0,7135.5
7928-VJYAB,0,996.5999999999999
1187-WILMM,0,5632.200000000001
9776-OJUZI,0,6204.25
1306-RPWXZ,0,1002.05
8949-JTMAY,1,2859.3999999999996
2774-LVQUS,1,1245.75
3097-PYWXL,0,79.8
2266-SJNAT,0,7858.8
0869-PAPRP,0,2228.2000000000003
4238-JSSWH,0,3571.75
2972-YDYUW,0,5397.900000000001
1104-FEJAM,0,1803.2000000000003
2809-ILCYT,0,670.0
5499-ECUTN,0,3104.35
4981-FLTMF,0,3716.4
9121-PHQSR,0,1360.8
3113-IWHLC,0,279.0
3211-ILJTT,1,1196.8000000000002
4612-THJBS,1,5866.0
4277-BWBML,0,1436.3999999999999
4094-NSEDU,1,1979.25
0234-TEVTT,0,2160.0
4304-TSPVK,0,7813.200000000001
1552-AAGRX,0,3192.0
2637-FKFSY,0,138.3
9796-MVYXX,0,555.8000000000001
7874-ECPQJ,0,80.2
0020-INWCK,0,6798.25
7089-RKVSZ,0,195.2
2683-JXWQQ,0,2049.6
9548-ZMVTX,0,6512.400000000001
8739-XNIKG,0,420.0
9755-JHNMN,0,3302.6000000000004
3981-QSVQI,0,157.6
2789-HQBOU,0,241.04999999999998
9424-CMPOG,0,176.4
5067-WJEUN,0,3631.4
3450-WXOAT,0,2079.2000000000003
9251-WNSOD,0,5031.7
6974-DAFLI,0,1083.5
2616-UUTFK,0,2400.75
7064-JHXCE,0,1243.1000000000001
5103-MHMHY,1,45.95
7989-AWGEH,0,1920.8000000000002
4373-VVHQL,0,44.75
4559-UWIHT,0,1157.1000000000001
7268-IGMFD,0,1690.2
1846-XWOQN,1,70.15
0235-KGSLC,1,85.55
6650-BWFRT,0,8434.800000000001
9570-KYEUA,0,6352.0
6993-YGFJV,0,7765.95
2712-SYWAY,0,25.7
0730-BGQGF,0,6411.3
5498-IBWPI,0,3260.4
9101-NTIXF,0,38.8
0013-SMEOE,0,7788.7
9314-QDMDW,0,673.75
9308-ANMVE,0,2599.1
2884-GBPFB,1,2460.5
3757-NJYBX,1,3403.2
3413-DHLPB,0,6225.0
7649-PHJVR,0,214.5
6114-TCFID,0,1145.5
3787-TRIAL,0,547.0500000000001
2573-GYRUU,0,4370.4
5156-UMKOW,0,88.94999999999999
1247-QBVSH,0,2158.6
6734-GMPVK,0,526.5
9822-OAOVB,0,55.45
6161-ERDGD,0,6066.95
1226-JZNKR,0,158.4
7318-EIVKO,0,474.0
3771-PZOBW,0,1814.0
5136-KCKGI,1,3422.1
8231-BSWXX,0,5612.55
6486-LHTMA,0,2811.7000000000003
4083-BFNYK,0,3610.0
3722-WPXTK,1,88.35
7389-KBFIT,0,60.5
7176-WIONM,0,598.2
5141-ZUVBH,0,837.0
1089-HDMKP,0,600.05
7623-HKYRK,0,118.19999999999999
0310-SUCIN,0,6020.8
5197-PYEPU,0,3966.9
2929-ERCFZ,1,753.6
7548-SEPYI,1,481.25
8835-VSDSE,1,141.4
6619-RPLQZ,0,938.2500000000001
3275-RHRNE,0,1680.0
3503-TYDAY,0,3459.35
6901-GOGZG,0,5097.0
1623-NLDOT,1,1409.1
7021-XSNYE,0,347.55
9621-OUPYD,0,505.0
9898-KZQDZ,1,3782.0
8982-NHAVY,0,2713.5
4307-KWMXE,0,357.5
0141-YEAYS,0,2334.15
2450-ZKEED,0,591.8
3694-DELSO,0,154.2
3893-JRNFS,0,2713.2
9603-OAIHC,0,70.05
1133-KXCGE,0,361.8
5236-PERKL,1,6438.150000000001
0142-GVYSN,0,527.8000000000001
1049-FYSYG,0,606.05
7854-FOKSF,1,35.9
2519-FAKOD,1,3771.5
8406-LNMHF,0,4894.05
1821-BUCWY,0,1669.5
8263-JQAIK,1,48.9
0023-UYUPN,0,1260.0
8314-DPQHL,0,457.2
1465-WCZVT,0,58.949999999999996
9481-SFCQY,0,837.1999999999999
6360-SVNWV,0,2280.0499999999997
0567-GGCAC,0,429.8
7089-IVVAZ,1,826.8
8884-MRNSU,0,338.29999999999995
2171-UDMFD,0,622.4
9050-IKDZA,0,163.0
2205-YMZZJ,1,593.6
9802-CAQUT,0,7887.599999999999
1254-IZEYF,1,3098.4500000000003
0187-WZNAB,0,2008.8000000000002
9492-TOKRI,1,1620.0
1475-VWVDO,0,524.3000000000001
9221-OTIVJ,1,1467.8999999999999
1357-MVDOZ,0,656.15
7602-MVRMB,0,7952.400000000001
3325-FUYCG,1,2970.7999999999997
5908-QMGOE,1,1113.0
1197-BVMVG,0,297.8
5406-KGRMX,0,1743.05
8481-YYXWG,1,446.75
5968-HYJRZ,0,1153.8500000000001
5198-EFNBM,0,5167.05
7516-GMHUV,0,5252.5
7140-ADSMJ,0,163.6
2230-XTUWL,0,938.4000000000001
7706-YLMQA,0,1379.0
2585-KTFRE,0,70.45
7994-UYIVZ,0,685.2
2609-IAICY,1,77.15
1740-CSDJP,1,35.25
7717-BICXI,0,1233.0
6559-RAKOZ,0,4799.55
2636-OHFMN,1,194.2
4716-MRVEN,0,580.0
2143-LJULT,0,1691.75
1323-OOEPC,1,5215.200000000001
3200-MNQTF,0,4750.3
6164-HXUGH,0,119.10000000000001
5630-IXDXV,0,4998.45
0320-DWVTU,0,5273.5
9135-MGVPY,0,5844.3
1212-GLHMD,0,258.15
7878-JGDKK,0,178.2
1088-AUUZZ,0,4247.599999999999
0397-GZBBC,1,5537.15
6614-YWYSC,0,1525.0
9588-OZDMQ,0,90.0
7641-EUYET,1,4632.2
6476-EPYZR,0,246.0
9921-ZVRHG,1,1126.3
1174-FGIFN,0,2532.6
6620-HVDUJ,0,1450.8000000000002
4701-MLJPN,1,1712.75
1032-MAELW,0,5334.6
7641-TQFHN,0,3921.45
1552-TKMXS,0,854.7
9206-GVPEQ,1,707.85
8622-ZLFKO,0,544.5
1596-BBVTG,1,2637.25
6188-UXBBR,0,769.5
2333-KWEWW,0,360.90000000000003
5702-SKUOB,0,78.4
1134-YWTYF,0,1452.6
6061-GWWAV,0,2878.2000000000003
0679-TDGAK,0,3775.0
6585-WCEWR,0,1465.2
9067-YGSCA,0,1823.5
9067-SQTNS,0,906.4000000000001
8433-WXGNA,1,151.4
1776-SPBWV,0,683.4000000000001
8735-SDUFN,0,1749.6000000000001
9668-PUGNU,0,1739.5
9405-GPBBG,0,7072.0
1926-QUZNN,0,1818.0
3707-GNWHM,1,74.25
7016-NVRIC,0,2612.8999999999996
5829-NVSQN,0,1581.25
9565-AXSMR,0,998.4
8922-LIEGH,1,2242.5
8869-LIHMK,0,7366.4
8245-UMPYT,1,1542.4
5186-SAMNZ,1,69.5
0447-RXSGD,0,2391.6000000000004
4927-WWOOZ,0,182.9
5788-YPOEG,0,2881.5
5373-SFODM,1,3069.0
0661-KBKPA,0,4173.75
9081-WWXKP,0,951.75
0784-ZQJZX,0,1432.8
3133-PZNSR,0,7038.0
5766-ZJYBB,1,19.4
8931-GJJIQ,1,749.6999999999999
4277-PVRAN,1,640.8
0022-TCJCI,1,2821.5
0722-SVSFK,0,702.8000000000001
3612-YVGSJ,0,1735.95
9825-YCXWZ,0,4145.099999999999
